# hostname,interval,timestamp,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%gnice,%idle
raspberrypi,1,2020-07-25 01:26:18 UTC,-1,0.79,0.00,3.66,0.00,0.00,0.00,0.79,0.00,0.00,94.76
raspberrypi,1,2020-07-25 01:26:19 UTC,-1,1.04,0.00,4.66,0.00,0.00,0.00,1.30,0.00,0.00,93.01
raspberrypi,1,2020-07-25 01:26:20 UTC,-1,2.29,0.00,4.58,0.00,0.00,0.00,2.04,0.00,0.00,91.09
raspberrypi,1,2020-07-25 01:26:21 UTC,-1,1.73,0.00,7.65,0.00,0.00,0.00,1.73,0.00,0.00,88.89
raspberrypi,1,2020-07-25 01:26:22 UTC,-1,1.02,0.00,5.08,0.00,0.00,0.00,3.05,0.00,0.00,90.86
raspberrypi,1,2020-07-25 01:26:23 UTC,-1,1.28,0.00,4.35,0.00,0.00,0.00,0.51,0.00,0.00,93.86
raspberrypi,1,2020-07-25 01:26:24 UTC,-1,2.52,0.00,3.02,0.00,0.00,0.00,0.25,0.00,0.00,94.21
raspberrypi,1,2020-07-25 01:26:25 UTC,-1,1.49,0.00,4.98,0.00,0.00,0.00,0.50,0.00,0.00,93.03
raspberrypi,1,2020-07-25 01:26:26 UTC,-1,0.78,0.00,4.17,0.26,0.00,0.00,0.26,0.00,0.00,94.53
raspberrypi,1,2020-07-25 01:26:27 UTC,-1,0.77,0.00,5.63,0.00,0.00,0.00,0.26,0.00,0.00,93.35
raspberrypi,1,2020-07-25 01:26:28 UTC,-1,1.02,0.00,5.63,0.00,0.00,0.00,0.26,0.00,0.00,93.09
raspberrypi,1,2020-07-25 01:26:29 UTC,-1,0.26,0.00,3.44,0.00,0.00,0.00,0.26,0.00,0.00,96.03
raspberrypi,1,2020-07-25 01:26:30 UTC,-1,2.11,0.00,3.68,0.00,0.00,0.00,0.26,0.00,0.00,93.95
raspberrypi,1,2020-07-25 01:26:31 UTC,-1,1.05,0.00,3.93,0.00,0.00,0.00,1.31,0.00,0.00,93.72
raspberrypi,1,2020-07-25 01:26:32 UTC,-1,2.09,0.00,3.39,0.00,0.00,0.00,0.52,0.00,0.00,93.99
raspberrypi,1,2020-07-25 01:26:33 UTC,-1,0.78,0.00,3.13,0.00,0.00,0.00,0.78,0.00,0.00,95.30
raspberrypi,1,2020-07-25 01:26:34 UTC,-1,0.76,0.00,6.82,0.00,0.00,0.00,2.02,0.00,0.00,90.40
raspberrypi,1,2020-07-25 01:26:35 UTC,-1,1.99,0.00,7.20,0.00,0.00,0.00,2.98,0.00,0.00,87.84
raspberrypi,1,2020-07-25 01:26:36 UTC,-1,1.01,0.00,5.28,0.25,0.00,0.00,1.51,0.00,0.00,91.96
raspberrypi,1,2020-07-25 01:26:37 UTC,-1,1.01,0.00,6.78,0.00,0.00,0.00,1.26,0.00,0.00,90.95
raspberrypi,1,2020-07-25 01:26:38 UTC,-1,1.31,0.00,2.62,0.00,0.00,0.00,0.26,0.00,0.00,95.81
raspberrypi,1,2020-07-25 01:26:39 UTC,-1,1.28,0.00,4.36,0.00,0.00,0.00,0.51,0.00,0.00,93.85
raspberrypi,1,2020-07-25 01:26:40 UTC,-1,2.33,0.00,3.37,0.00,0.00,0.00,0.00,0.00,0.00,94.30
raspberrypi,1,2020-07-25 01:26:41 UTC,-1,0.25,0.00,7.36,0.00,0.00,0.00,1.27,0.00,0.00,91.12
raspberrypi,1,2020-07-25 01:26:42 UTC,-1,1.02,0.00,6.87,0.00,0.00,0.00,0.25,0.00,0.00,91.86
raspberrypi,1,2020-07-25 01:26:43 UTC,-1,0.51,0.00,4.60,0.00,0.00,0.00,1.02,0.00,0.00,93.86
raspberrypi,1,2020-07-25 01:26:44 UTC,-1,1.30,0.00,2.60,0.00,0.00,0.00,0.78,0.00,0.00,95.32
raspberrypi,1,2020-07-25 01:26:45 UTC,-1,1.84,0.00,2.63,0.00,0.00,0.00,0.79,0.00,0.00,94.74
raspberrypi,1,2020-07-25 01:26:46 UTC,-1,0.78,0.00,2.86,0.00,0.00,0.00,0.52,0.00,0.00,95.84
raspberrypi,1,2020-07-25 01:26:47 UTC,-1,1.53,0.00,4.33,0.00,0.00,0.00,1.53,0.00,0.00,92.62
raspberrypi,1,2020-07-25 01:26:48 UTC,-1,1.02,0.00,4.31,0.00,0.00,0.00,1.52,0.00,0.00,93.15
raspberrypi,1,2020-07-25 01:26:49 UTC,-1,1.52,0.00,3.04,0.00,0.00,0.00,3.04,0.00,0.00,92.41
raspberrypi,1,2020-07-25 01:26:50 UTC,-1,1.49,0.00,7.96,0.00,0.00,0.00,1.49,0.00,0.00,89.05
raspberrypi,1,2020-07-25 01:26:51 UTC,-1,1.28,0.00,7.14,0.26,0.00,0.00,0.51,0.00,0.00,90.82
raspberrypi,1,2020-07-25 01:26:52 UTC,-1,1.03,0.00,5.91,0.00,0.00,0.00,0.77,0.00,0.00,92.29
raspberrypi,1,2020-07-25 01:26:53 UTC,-1,0.52,0.00,5.50,0.00,0.00,0.00,0.26,0.00,0.00,93.72
raspberrypi,1,2020-07-25 01:26:54 UTC,-1,1.03,0.00,4.13,0.00,0.00,0.00,0.52,0.00,0.00,94.32
raspberrypi,1,2020-07-25 01:26:55 UTC,-1,2.31,0.00,4.36,0.00,0.00,0.00,0.77,0.00,0.00,92.56
raspberrypi,1,2020-07-25 01:26:56 UTC,-1,1.29,0.00,7.20,0.00,0.00,0.00,0.00,0.00,0.00,91.52
raspberrypi,1,2020-07-25 01:26:57 UTC,-1,1.28,0.00,5.64,0.00,0.00,0.00,1.03,0.00,0.00,92.05
raspberrypi,1,2020-07-25 01:26:58 UTC,-1,1.02,0.00,5.10,0.00,0.00,0.00,1.02,0.00,0.00,92.86
raspberrypi,1,2020-07-25 01:26:59 UTC,-1,1.02,0.00,2.30,0.00,0.00,0.00,1.02,0.00,0.00,95.65
raspberrypi,1,2020-07-25 01:27:00 UTC,-1,1.84,0.00,2.62,0.00,0.00,0.00,0.52,0.00,0.00,95.01
raspberrypi,1,2020-07-25 01:27:01 UTC,-1,1.53,0.00,4.35,0.26,0.00,0.00,1.02,0.00,0.00,92.84
raspberrypi,1,2020-07-25 01:27:02 UTC,-1,0.74,0.00,6.19,0.00,0.00,0.00,0.99,0.00,0.00,92.08
raspberrypi,1,2020-07-25 01:27:03 UTC,-1,1.27,0.00,4.81,0.00,0.00,0.00,1.52,0.00,0.00,92.41
raspberrypi,1,2020-07-25 01:27:04 UTC,-1,1.24,0.00,6.97,0.00,0.00,0.00,1.00,0.00,0.00,90.80
raspberrypi,1,2020-07-25 01:27:05 UTC,-1,2.24,0.00,5.72,0.00,0.00,0.00,2.74,0.00,0.00,89.30
raspberrypi,1,2020-07-25 01:27:06 UTC,-1,1.29,0.00,7.97,0.00,0.00,0.00,0.51,0.00,0.00,90.23
raspberrypi,1,2020-07-25 01:27:07 UTC,-1,1.03,0.00,3.87,0.00,0.00,0.00,0.52,0.00,0.00,94.59
raspberrypi,1,2020-07-25 01:27:08 UTC,-1,0.77,0.00,4.59,0.00,0.00,0.00,0.77,0.00,0.00,93.88
raspberrypi,1,2020-07-25 01:27:09 UTC,-1,1.29,0.00,5.43,0.00,0.00,0.00,0.52,0.00,0.00,92.76
raspberrypi,1,2020-07-25 01:27:10 UTC,-1,1.03,0.00,4.11,0.00,0.00,0.00,1.03,0.00,0.00,93.83
raspberrypi,1,2020-07-25 01:27:11 UTC,-1,1.28,0.00,4.34,0.26,0.00,0.00,0.51,0.00,0.00,93.62
raspberrypi,1,2020-07-25 01:27:12 UTC,-1,1.04,0.00,5.71,0.00,0.00,0.00,0.52,0.00,0.00,92.73
raspberrypi,1,2020-07-25 01:27:13 UTC,-1,1.03,0.00,5.66,0.00,0.00,0.00,0.26,0.00,0.00,93.06
raspberrypi,1,2020-07-25 01:27:14 UTC,-1,1.60,0.00,0.53,0.00,0.00,0.00,0.53,0.00,0.00,97.33
raspberrypi,1,2020-07-25 01:27:15 UTC,-1,2.84,0.00,2.58,0.00,0.00,0.00,1.29,0.00,0.00,93.28
raspberrypi,1,2020-07-25 01:27:16 UTC,-1,1.05,0.00,2.89,0.00,0.00,0.00,0.26,0.00,0.00,95.80
raspberrypi,1,2020-07-25 01:27:17 UTC,-1,0.99,0.00,5.71,0.00,0.00,0.00,3.47,0.00,0.00,89.83
raspberrypi,1,2020-07-25 01:27:18 UTC,-1,1.26,0.00,5.56,0.00,0.00,0.00,1.77,0.00,0.00,91.41
raspberrypi,1,2020-07-25 01:27:19 UTC,-1,1.75,0.00,7.48,0.00,0.00,0.00,1.75,0.00,0.00,89.03
raspberrypi,1,2020-07-25 01:27:20 UTC,-1,2.55,0.00,3.83,0.00,0.00,0.00,0.26,0.00,0.00,93.37
raspberrypi,1,2020-07-25 01:27:21 UTC,-1,0.99,0.00,7.92,0.25,0.00,0.00,1.73,0.00,0.00,89.11
raspberrypi,1,2020-07-25 01:27:22 UTC,-1,1.30,0.00,3.90,0.00,0.00,0.00,0.52,0.00,0.00,94.29
raspberrypi,1,2020-07-25 01:27:23 UTC,-1,1.02,0.00,6.11,0.00,0.00,0.00,0.00,0.00,0.00,92.88
raspberrypi,1,2020-07-25 01:27:24 UTC,-1,3.05,0.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,94.66
raspberrypi,1,2020-07-25 01:27:25 UTC,-1,1.01,0.00,3.78,0.00,0.00,0.00,1.26,0.00,0.00,93.95
raspberrypi,1,2020-07-25 01:27:26 UTC,-1,1.28,0.00,6.91,0.00,0.00,0.00,0.26,0.00,0.00,91.56
raspberrypi,1,2020-07-25 01:27:27 UTC,-1,1.56,0.00,5.19,0.00,0.00,0.00,0.78,0.00,0.00,92.47
raspberrypi,1,2020-07-25 01:27:28 UTC,-1,1.30,0.00,2.86,0.00,0.00,0.00,0.52,0.00,0.00,95.31
raspberrypi,1,2020-07-25 01:27:29 UTC,-1,1.80,0.00,2.31,0.00,0.00,0.00,0.51,0.00,0.00,95.37
raspberrypi,1,2020-07-25 01:27:30 UTC,-1,2.36,0.00,2.89,0.00,0.00,0.00,0.79,0.00,0.00,93.96
raspberrypi,1,2020-07-25 01:27:31 UTC,-1,1.30,0.00,3.64,0.00,0.00,0.00,2.34,0.00,0.00,92.73
raspberrypi,1,2020-07-25 01:27:32 UTC,-1,1.51,0.00,5.53,0.00,0.00,0.00,1.51,0.00,0.00,91.46
raspberrypi,1,2020-07-25 01:27:33 UTC,-1,1.52,0.00,4.81,0.00,0.00,0.00,2.28,0.00,0.00,91.39
raspberrypi,1,2020-07-25 01:27:34 UTC,-1,0.75,0.00,6.47,0.00,0.00,0.00,1.74,0.00,0.00,91.04
raspberrypi,1,2020-07-25 01:27:35 UTC,-1,2.00,0.00,6.50,0.00,0.00,0.00,3.00,0.00,0.00,88.50
raspberrypi,1,2020-07-25 01:27:36 UTC,-1,1.33,0.00,2.13,0.27,0.00,0.00,0.27,0.00,0.00,96.01
raspberrypi,1,2020-07-25 01:27:37 UTC,-1,1.56,0.00,2.86,0.00,0.00,0.00,0.26,0.00,0.00,95.31
raspberrypi,1,2020-07-25 01:27:38 UTC,-1,1.30,0.00,4.42,0.00,0.00,0.00,0.26,0.00,0.00,94.03
raspberrypi,1,2020-07-25 01:27:39 UTC,-1,1.03,0.00,5.40,0.00,0.00,0.00,0.26,0.00,0.00,93.32
raspberrypi,1,2020-07-25 01:27:40 UTC,-1,2.06,0.00,6.17,0.00,0.00,0.00,0.77,0.00,0.00,91.00
raspberrypi,1,2020-07-25 01:27:41 UTC,-1,0.77,0.00,7.42,0.00,0.00,0.00,0.51,0.00,0.00,91.30
raspberrypi,1,2020-07-25 01:27:42 UTC,-1,1.04,0.00,3.91,0.00,0.00,0.00,0.52,0.00,0.00,94.53
raspberrypi,1,2020-07-25 01:27:43 UTC,-1,1.30,0.00,1.30,0.00,0.00,0.00,0.52,0.00,0.00,96.89
raspberrypi,1,2020-07-25 01:27:44 UTC,-1,1.60,0.00,2.40,0.00,0.00,0.00,0.53,0.00,0.00,95.47
raspberrypi,1,2020-07-25 01:27:45 UTC,-1,1.54,0.00,5.38,0.00,0.00,0.00,0.77,0.00,0.00,92.31
raspberrypi,1,2020-07-25 01:27:46 UTC,-1,1.04,0.00,8.55,0.26,0.00,0.00,0.26,0.00,0.00,89.90
raspberrypi,1,2020-07-25 01:27:47 UTC,-1,0.76,0.00,3.31,0.00,0.00,0.00,0.76,0.00,0.00,95.17
raspberrypi,1,2020-07-25 01:27:48 UTC,-1,1.01,0.00,6.53,0.00,0.00,0.00,1.51,0.00,0.00,90.95
raspberrypi,1,2020-07-25 01:27:49 UTC,-1,1.25,0.00,5.26,0.00,0.00,0.00,2.26,0.00,0.00,91.23
raspberrypi,1,2020-07-25 01:27:50 UTC,-1,2.33,0.00,5.43,0.00,0.00,0.00,1.55,0.00,0.00,90.70
raspberrypi,1,2020-07-25 01:27:51 UTC,-1,0.79,0.00,2.62,0.00,0.00,0.00,0.00,0.00,0.00,96.60
raspberrypi,1,2020-07-25 01:27:52 UTC,-1,1.03,0.00,4.64,0.00,0.00,0.00,0.26,0.00,0.00,94.07
raspberrypi,1,2020-07-25 01:27:53 UTC,-1,2.05,0.00,4.36,0.00,0.00,0.00,0.26,0.00,0.00,93.33
raspberrypi,1,2020-07-25 01:27:54 UTC,-1,1.03,0.00,6.41,0.00,0.00,0.00,0.00,0.00,0.00,92.56
raspberrypi,1,2020-07-25 01:27:55 UTC,-1,1.81,0.00,4.40,0.00,0.00,0.00,0.52,0.00,0.00,93.26
raspberrypi,1,2020-07-25 01:27:56 UTC,-1,1.29,0.00,6.20,0.26,0.00,0.00,0.26,0.00,0.00,91.99
raspberrypi,1,2020-07-25 01:27:57 UTC,-1,1.34,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,95.72
raspberrypi,1,2020-07-25 01:27:58 UTC,-1,1.35,0.00,0.54,0.00,0.00,0.00,0.54,0.00,0.00,97.57
raspberrypi,1,2020-07-25 01:27:59 UTC,-1,1.05,0.00,1.57,0.00,0.00,0.00,0.52,0.00,0.00,96.86
raspberrypi,1,2020-07-25 01:28:00 UTC,-1,2.60,0.00,5.21,0.00,0.00,0.00,0.52,0.00,0.00,91.67
raspberrypi,1,2020-07-25 01:28:01 UTC,-1,1.82,0.00,1.82,0.00,0.00,0.00,1.04,0.00,0.00,95.32
raspberrypi,1,2020-07-25 01:28:02 UTC,-1,0.99,0.00,8.44,0.00,0.00,0.00,1.99,0.00,0.00,88.59
raspberrypi,1,2020-07-25 01:28:03 UTC,-1,1.02,0.00,4.07,0.00,0.00,0.00,3.05,0.00,0.00,91.86
raspberrypi,1,2020-07-25 01:28:04 UTC,-1,0.98,0.00,8.07,0.00,0.00,0.00,1.71,0.00,0.00,89.24
raspberrypi,1,2020-07-25 01:28:05 UTC,-1,1.54,0.00,4.36,0.00,0.00,0.00,1.03,0.00,0.00,93.08
raspberrypi,1,2020-07-25 01:28:06 UTC,-1,0.77,0.00,3.35,0.26,0.00,0.00,0.52,0.00,0.00,95.10
raspberrypi,1,2020-07-25 01:28:07 UTC,-1,1.04,0.00,4.15,0.00,0.00,0.00,0.52,0.00,0.00,94.30
raspberrypi,1,2020-07-25 01:28:08 UTC,-1,1.01,0.00,6.08,0.00,0.00,0.00,0.25,0.00,0.00,92.66
raspberrypi,1,2020-07-25 01:28:09 UTC,-1,0.77,0.00,4.11,0.00,0.00,0.00,0.26,0.00,0.00,94.86
raspberrypi,1,2020-07-25 01:28:10 UTC,-1,2.07,0.00,3.89,0.00,0.00,0.00,0.52,0.00,0.00,93.52
raspberrypi,1,2020-07-25 01:28:11 UTC,-1,0.77,0.00,3.35,0.00,0.00,0.00,0.77,0.00,0.00,95.10
raspberrypi,1,2020-07-25 01:28:12 UTC,-1,0.80,0.00,2.93,0.00,0.00,0.00,0.27,0.00,0.00,96.00
raspberrypi,1,2020-07-25 01:28:13 UTC,-1,1.30,0.00,2.34,0.00,0.00,0.00,0.78,0.00,0.00,95.58
raspberrypi,1,2020-07-25 01:28:14 UTC,-1,0.77,0.00,4.85,0.00,0.00,0.00,1.79,0.00,0.00,92.60
raspberrypi,1,2020-07-25 01:28:15 UTC,-1,1.29,0.00,3.08,0.00,0.00,0.00,1.29,0.00,0.00,94.34
raspberrypi,1,2020-07-25 01:28:16 UTC,-1,1.02,0.00,4.59,0.00,0.00,0.00,2.04,0.00,0.00,92.35
raspberrypi,1,2020-07-25 01:28:17 UTC,-1,1.77,0.00,5.57,0.00,0.00,0.00,1.52,0.00,0.00,91.14
raspberrypi,1,2020-07-25 01:28:18 UTC,-1,1.01,0.00,6.08,0.00,0.00,0.00,3.29,0.00,0.00,89.62
raspberrypi,1,2020-07-25 01:28:19 UTC,-1,1.04,0.00,4.40,0.00,0.00,0.00,0.26,0.00,0.00,94.30
raspberrypi,1,2020-07-25 01:28:20 UTC,-1,1.84,0.00,3.41,0.00,0.00,0.00,0.52,0.00,0.00,94.23
raspberrypi,1,2020-07-25 01:28:21 UTC,-1,0.80,0.00,3.18,0.27,0.00,0.00,0.00,0.00,0.00,95.76
raspberrypi,1,2020-07-25 01:28:22 UTC,-1,0.78,0.00,4.68,0.00,0.00,0.00,0.78,0.00,0.00,93.77
raspberrypi,1,2020-07-25 01:28:23 UTC,-1,0.51,0.00,5.10,0.00,0.00,0.00,0.26,0.00,0.00,94.13
raspberrypi,1,2020-07-25 01:28:24 UTC,-1,3.31,0.00,2.04,0.00,0.00,0.00,0.25,0.00,0.00,94.40
raspberrypi,1,2020-07-25 01:28:25 UTC,-1,1.28,0.00,4.34,0.00,0.00,0.00,0.26,0.00,0.00,94.13
raspberrypi,1,2020-07-25 01:28:26 UTC,-1,0.53,0.00,2.89,0.00,0.00,0.00,0.53,0.00,0.00,96.05
raspberrypi,1,2020-07-25 01:28:27 UTC,-1,1.04,0.00,3.38,0.00,0.00,0.00,0.78,0.00,0.00,94.81
raspberrypi,1,2020-07-25 01:28:28 UTC,-1,0.79,0.00,2.62,0.00,0.00,0.00,0.26,0.00,0.00,96.33
raspberrypi,1,2020-07-25 01:28:29 UTC,-1,1.05,0.00,3.67,0.00,0.00,0.00,0.79,0.00,0.00,94.49
raspberrypi,1,2020-07-25 01:28:30 UTC,-1,1.53,0.00,5.63,0.00,0.00,0.00,1.28,0.00,0.00,91.56
raspberrypi,1,2020-07-25 01:28:31 UTC,-1,1.00,0.00,7.25,0.25,0.00,0.00,2.00,0.00,0.00,89.50
raspberrypi,1,2020-07-25 01:28:32 UTC,-1,0.75,0.00,7.50,0.00,0.00,0.00,1.50,0.00,0.00,90.25
raspberrypi,1,2020-07-25 01:28:33 UTC,-1,1.54,0.00,3.59,0.00,0.00,0.00,0.77,0.00,0.00,94.10
raspberrypi,1,2020-07-25 01:28:34 UTC,-1,1.31,0.00,4.19,0.00,0.00,0.00,0.26,0.00,0.00,94.24
raspberrypi,1,2020-07-25 01:28:35 UTC,-1,1.04,0.00,6.22,0.00,0.00,0.00,1.04,0.00,0.00,91.71
raspberrypi,1,2020-07-25 01:28:36 UTC,-1,1.06,0.00,3.18,0.00,0.00,0.00,0.00,0.00,0.00,95.76
raspberrypi,1,2020-07-25 01:28:37 UTC,-1,0.78,0.00,4.91,0.00,0.00,0.00,0.52,0.00,0.00,93.80
raspberrypi,1,2020-07-25 01:28:38 UTC,-1,1.31,0.00,4.71,0.00,0.00,0.00,0.26,0.00,0.00,93.72
raspberrypi,1,2020-07-25 01:28:39 UTC,-1,0.76,0.00,8.31,0.00,0.00,0.00,1.01,0.00,0.00,89.92
raspberrypi,1,2020-07-25 01:28:40 UTC,-1,2.09,0.00,4.70,0.00,0.00,0.00,0.52,0.00,0.00,92.69
raspberrypi,1,2020-07-25 01:28:41 UTC,-1,1.04,0.00,3.63,0.26,0.00,0.00,1.04,0.00,0.00,94.04
raspberrypi,1,2020-07-25 01:28:42 UTC,-1,0.78,0.00,3.66,0.00,0.00,0.00,0.26,0.00,0.00,95.30
raspberrypi,1,2020-07-25 01:28:43 UTC,-1,1.03,0.00,3.59,0.00,0.00,0.00,0.51,0.00,0.00,94.87
raspberrypi,1,2020-07-25 01:28:44 UTC,-1,0.79,0.00,4.20,0.00,0.00,0.00,1.31,0.00,0.00,93.70
raspberrypi,1,2020-07-25 01:28:45 UTC,-1,1.77,0.00,5.32,0.00,0.00,0.00,3.04,0.00,0.00,89.87
raspberrypi,1,2020-07-25 01:28:46 UTC,-1,1.00,0.00,7.21,0.00,0.00,0.00,1.99,0.00,0.00,89.80
raspberrypi,1,2020-07-25 01:28:47 UTC,-1,0.96,0.00,11.48,0.00,0.00,0.00,1.91,0.00,0.00,85.65
raspberrypi,1,2020-07-25 01:28:48 UTC,-1,2.52,0.00,8.56,0.00,0.00,0.00,1.01,0.00,0.00,87.91
raspberrypi,1,2020-07-25 01:28:49 UTC,-1,0.51,0.00,4.85,0.00,0.00,0.00,0.77,0.00,0.00,93.88
raspberrypi,1,2020-07-25 01:28:50 UTC,-1,1.03,0.00,5.14,0.00,0.00,0.00,0.26,0.00,0.00,93.57
raspberrypi,1,2020-07-25 01:28:51 UTC,-1,0.26,0.00,4.43,0.26,0.00,0.00,0.26,0.00,0.00,94.79
raspberrypi,1,2020-07-25 01:28:52 UTC,-1,0.51,0.00,7.38,0.00,0.00,0.00,0.00,0.00,0.00,92.11
raspberrypi,1,2020-07-25 01:28:53 UTC,-1,1.02,0.00,6.36,0.00,0.00,0.00,0.76,0.00,0.00,91.86
raspberrypi,1,2020-07-25 01:28:54 UTC,-1,0.52,0.00,5.73,0.00,0.00,0.00,0.00,0.00,0.00,93.75
raspberrypi,1,2020-07-25 01:28:55 UTC,-1,2.11,0.00,3.95,0.00,0.00,0.00,0.53,0.00,0.00,93.42
raspberrypi,1,2020-07-25 01:28:56 UTC,-1,1.07,0.00,1.60,0.00,0.00,0.00,1.34,0.00,0.00,95.99
raspberrypi,1,2020-07-25 01:28:57 UTC,-1,0.77,0.00,2.83,0.00,0.00,0.00,0.51,0.00,0.00,95.89
raspberrypi,1,2020-07-25 01:28:58 UTC,-1,1.04,0.00,2.60,0.00,0.00,0.00,0.78,0.00,0.00,95.57
raspberrypi,1,2020-07-25 01:28:59 UTC,-1,0.75,0.00,7.02,0.00,0.00,0.00,1.00,0.00,0.00,91.23
raspberrypi,1,2020-07-25 01:29:00 UTC,-1,1.74,0.00,6.70,0.00,0.00,0.00,1.49,0.00,0.00,90.07
raspberrypi,1,2020-07-25 01:29:01 UTC,-1,1.27,0.00,4.56,0.25,0.00,0.00,1.52,0.00,0.00,92.41
raspberrypi,1,2020-07-25 01:29:02 UTC,-1,1.02,0.00,3.06,0.00,0.00,0.00,1.28,0.00,0.00,94.64
raspberrypi,1,2020-07-25 01:29:03 UTC,-1,0.52,0.00,2.58,0.00,0.00,0.00,0.26,0.00,0.00,96.65
raspberrypi,1,2020-07-25 01:29:04 UTC,-1,0.51,0.00,3.08,0.00,0.00,0.00,0.77,0.00,0.00,95.63
raspberrypi,1,2020-07-25 01:29:05 UTC,-1,1.79,0.00,3.07,0.00,0.00,0.00,0.26,0.00,0.00,94.88
raspberrypi,1,2020-07-25 01:29:06 UTC,-1,1.26,0.00,4.29,0.00,0.00,0.00,0.25,0.00,0.00,94.19
raspberrypi,1,2020-07-25 01:29:07 UTC,-1,1.03,0.00,5.13,0.00,0.00,0.00,1.79,0.00,0.00,92.05
raspberrypi,1,2020-07-25 01:29:08 UTC,-1,0.75,0.00,7.71,0.00,0.00,0.00,1.00,0.00,0.00,90.55
raspberrypi,1,2020-07-25 01:29:09 UTC,-1,1.03,0.00,5.15,0.00,0.00,0.00,0.26,0.00,0.00,93.56
raspberrypi,1,2020-07-25 01:29:10 UTC,-1,2.11,0.00,3.68,0.00,0.00,0.00,0.00,0.00,0.00,94.21
raspberrypi,1,2020-07-25 01:29:11 UTC,-1,1.33,0.00,2.65,0.27,0.00,0.00,0.00,0.00,0.00,95.76
raspberrypi,1,2020-07-25 01:29:12 UTC,-1,1.06,0.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,97.61
raspberrypi,1,2020-07-25 01:29:13 UTC,-1,1.30,0.00,3.64,0.00,0.00,0.00,1.30,0.00,0.00,93.77
raspberrypi,1,2020-07-25 01:29:14 UTC,-1,1.51,0.00,4.77,0.00,0.00,0.00,1.51,0.00,0.00,92.21
raspberrypi,1,2020-07-25 01:29:15 UTC,-1,1.01,0.00,7.04,0.00,0.00,0.00,2.26,0.00,0.00,89.70
raspberrypi,1,2020-07-25 01:29:16 UTC,-1,0.74,0.00,7.67,0.00,0.00,0.00,0.74,0.00,0.00,90.84
raspberrypi,1,2020-07-25 01:29:17 UTC,-1,0.76,0.00,5.60,0.00,0.00,0.00,0.51,0.00,0.00,93.13
raspberrypi,1,2020-07-25 01:29:18 UTC,-1,1.28,0.00,4.85,0.00,0.00,0.00,1.53,0.00,0.00,92.35
raspberrypi,1,2020-07-25 01:29:19 UTC,-1,1.04,0.00,3.39,0.00,0.00,0.00,0.26,0.00,0.00,95.30
raspberrypi,1,2020-07-25 01:29:20 UTC,-1,1.80,0.00,4.37,0.00,0.00,0.00,0.51,0.00,0.00,93.32
raspberrypi,1,2020-07-25 01:29:21 UTC,-1,1.30,0.00,5.97,0.00,0.00,0.00,0.00,0.00,0.00,92.73
raspberrypi,1,2020-07-25 01:29:22 UTC,-1,0.77,0.00,6.68,0.00,0.00,0.00,0.26,0.00,0.00,92.29
raspberrypi,1,2020-07-25 01:29:23 UTC,-1,0.77,0.00,4.35,0.00,0.00,0.00,0.77,0.00,0.00,94.12
raspberrypi,1,2020-07-25 01:29:24 UTC,-1,3.82,0.00,2.29,0.00,0.00,0.00,0.51,0.00,0.00,93.38
raspberrypi,1,2020-07-25 01:29:25 UTC,-1,1.28,0.00,2.56,0.00,0.00,0.00,0.51,0.00,0.00,95.64
raspberrypi,1,2020-07-25 01:29:26 UTC,-1,1.05,0.00,3.14,0.00,0.00,0.00,0.00,0.00,0.00,95.81
raspberrypi,1,2020-07-25 01:29:27 UTC,-1,1.07,0.00,1.34,6.42,0.00,0.00,0.00,0.00,0.00,91.18
raspberrypi,1,2020-07-25 01:29:28 UTC,-1,1.83,0.00,4.18,0.00,0.00,0.00,0.78,0.00,0.00,93.21
raspberrypi,1,2020-07-25 01:29:29 UTC,-1,0.50,0.00,7.44,0.00,0.00,0.00,1.99,0.00,0.00,90.07
raspberrypi,1,2020-07-25 01:29:30 UTC,-1,2.03,0.00,5.32,0.00,0.00,0.00,2.03,0.00,0.00,90.63
raspberrypi,1,2020-07-25 01:29:31 UTC,-1,1.01,0.00,6.08,0.00,0.00,0.00,0.76,0.00,0.00,92.15
raspberrypi,1,2020-07-25 01:29:32 UTC,-1,1.02,0.00,4.57,0.00,0.00,0.00,1.27,0.00,0.00,93.15
raspberrypi,1,2020-07-25 01:29:33 UTC,-1,0.78,0.00,4.43,0.00,0.00,0.00,0.52,0.00,0.00,94.27
raspberrypi,1,2020-07-25 01:29:34 UTC,-1,1.31,0.00,3.39,0.00,0.00,0.00,0.52,0.00,0.00,94.78
raspberrypi,1,2020-07-25 01:29:35 UTC,-1,1.80,0.00,4.11,0.00,0.00,0.00,0.77,0.00,0.00,93.32
raspberrypi,1,2020-07-25 01:29:36 UTC,-1,0.51,0.00,5.87,0.00,0.00,0.00,0.77,0.00,0.00,92.86
raspberrypi,1,2020-07-25 01:29:37 UTC,-1,1.28,0.00,6.14,0.26,0.00,0.00,0.26,0.00,0.00,92.07
raspberrypi,1,2020-07-25 01:29:38 UTC,-1,0.77,0.00,4.37,0.00,0.00,0.00,0.26,0.00,0.00,94.60
raspberrypi,1,2020-07-25 01:29:39 UTC,-1,0.79,0.00,2.64,0.00,0.00,0.00,1.32,0.00,0.00,95.25
